"","ranking","power_index","state","sex"
"871",871,25.82,"PA","M"
"872",871,25.82,"NV","M"
"873",871,25.82,"TN","M"
"874",874,25.84,"KY","M"
"875",874,25.84,"OH","M"
"876",874,25.84,"GA","M"
"877",874,25.84,"CA","M"
"878",878,25.85,"WA","M"
"879",879,25.87,"MD","M"
"880",880,25.9,"CT","M"
"881",881,25.96,"MI","M"
"882",882,25.98,"VA","M"
"883",882,25.98,"FL","M"
"884",884,26.01,"PA","M"
"885",885,26.05,"MN","M"
"886",886,26.06,"PA","M"
"887",887,26.08,"VA","M"
"888",888,26.1,"TX","M"
"889",889,26.13,"ND","M"
"890",890,26.14,"CT","M"
"891",891,26.16,"PA","M"
"892",892,26.17,"NJ","M"
"893",892,26.17,"MA","M"
"894",894,26.19,"TN","M"
"895",895,26.21,"MA","M"
"896",896,26.22,"TX","M"
"897",897,26.29,"CA","M"
"898",897,26.29,"TN","M"
"899",897,26.29,"VA","M"
"900",897,26.29,"CA","M"
"901",901,26.3,"TX","M"
"902",902,26.33,"CA","M"
"903",902,26.33,"GA","M"
"904",904,26.34,"IA","M"
"905",905,26.35,"WV","M"
"906",905,26.35,"TX","M"
"907",907,26.37,"OH","M"
"908",908,26.42,"VA","M"
"909",909,26.44,"IN","M"
"910",910,26.45,"TX","M"
"911",910,26.45,"VA","M"
"912",912,26.47,"PA","M"
"913",913,26.48,"NC","M"
"914",913,26.48,"VA","M"
"915",915,26.49,"TX","M"
"916",916,26.5,"KY","M"
"917",917,26.52,"AZ","M"
"918",918,26.53,"IA","M"
"919",919,26.56,"NC","M"
"920",919,26.56,"MA","M"
"921",921,26.59,"WY","M"
"922",922,26.6,"TN","M"
"923",922,26.6,"WI","M"
"924",924,26.63,"NY","M"
"925",924,26.63,"WA","M"
"926",926,26.64,"CA","M"
"927",926,26.64,"TX","M"
"928",928,26.65,"MN","M"
"929",929,26.67,"NC","M"
"930",930,26.68,"PA","M"
"931",931,26.7,"CA","M"
"932",932,26.74,"FL","M"
"933",932,26.74,"TX","M"
"934",934,26.77,"KS","M"
"935",935,26.79,"GA","M"
"936",935,26.79,"CO","M"
"937",937,26.81,"CA","M"
"938",938,26.82,"NY","M"
"939",939,26.84,"GA","M"
"940",940,26.85,"GA","M"
"941",940,26.85,"MD","M"
"942",940,26.85,"TX","M"
"943",940,26.85,"IA","M"
"944",944,26.86,"PA","M"
"945",944,26.86,"TX","M"
"946",946,26.87,"MO","M"
"947",947,26.89,"CA","M"
"948",948,26.9,"FL","M"
"949",949,26.94,"OH","M"
"950",950,26.95,"OH","M"
"951",950,26.95,"NV","M"
"952",952,26.96,"NV","M"
"953",953,26.97,"CA","M"
"954",954,27,"IL","M"
"955",955,27.05,"CA","M"
"956",956,27.07,"MN","M"
"957",957,27.09,"OH","M"
"958",958,27.12,"IN","M"
"959",959,27.13,"TX","M"
"960",960,27.14,"OK","M"
"961",960,27.14,"VA","M"
"962",960,27.14,"NY","M"
"963",960,27.14,"WA","M"
"964",964,27.16,"OH","M"
"965",964,27.16,"MO","M"
"966",966,27.2,"NJ","M"
"967",966,27.2,"KY","M"
"968",968,27.21,"IL","M"
"969",969,27.22,"MA","M"
"970",970,27.23,"TX","M"
"971",970,27.23,"NC","M"
"972",972,27.27,"NY","M"
"973",973,27.3,"AR","M"
"974",974,27.32,"CA","M"
"975",974,27.32,"PA","M"
"976",976,27.35,"OK","M"
"977",977,27.37,"IN","M"
"978",978,27.38,"CA","M"
"979",979,27.4,"TX","M"
"980",979,27.4,"TX","M"
"981",979,27.4,"UT","M"
"982",982,27.41,"IL","M"
"983",983,27.42,"PA","M"
"984",984,27.43,"AZ","M"
"985",985,27.45,"CA","M"
"986",986,27.47,"VA","M"
"987",987,27.48,"IN","M"
"988",988,27.49,"CO","M"
"989",989,27.5,"OH","M"
"990",990,27.51,"CA","M"
"991",991,27.54,"VA","M"
"992",991,27.54,"CA","M"
"993",993,27.55,"CA","M"
"994",994,27.58,"CA","M"
"995",995,27.59,"TX","M"
"996",996,27.61,"TX","M"
"997",996,27.61,"NC","M"
"998",998,27.62,"TX","M"
"999",999,27.63,"CT","M"
"1000",999,27.63,"MA","M"
"1001",999,27.63,"FL","M"
"1002",1002,27.64,"VA","M"
"1003",1003,27.65,"TX","M"
"1004",1003,27.65,"SC","M"
"1005",1005,27.68,"OH","M"
"1006",1006,27.74,"FL","M"
"1007",1007,27.78,"MD","M"
"1008",1007,27.78,"NE","M"
"1009",1009,27.79,"IL","M"
"1010",1010,27.82,"UT","M"
"1011",1011,27.88,"CA","M"
"1012",1012,27.91,"VA","M"
"1013",1013,27.94,"MD","M"
"1014",1013,27.94,"FL","M"
"1015",1015,27.95,"IL","M"
"1016",1016,27.96,"CA","M"
"1017",1017,27.98,"IL","M"
"1018",1017,27.98,"IL","M"
"1019",1017,27.98,"MN","M"
"1020",1020,28.02,"TN","M"
"1021",1020,28.02,"TX","M"
"1022",1022,28.05,"CA","M"
"1023",1023,28.08,"OH","M"
"1024",1023,28.08,"VA","M"
"1025",1023,28.08,"NY","M"
"1026",1026,28.1,"FL","M"
"1027",1027,28.11,"IL","M"
"1028",1027,28.11,"MA","M"
"1029",1027,28.11,"MN","M"
"1030",1030,28.12,"MD","M"
"1031",1031,28.13,"AL","M"
"1032",1031,28.13,"CA","M"
"1033",1033,28.14,"PA","M"
"1034",1034,28.15,"FL","M"
"1035",1034,28.15,"VA","M"
"1036",1036,28.18,"PA","M"
"1037",1037,28.19,"CO","M"
"1038",1037,28.19,"WI","M"
"1039",1039,28.22,"OH","M"
"1040",1040,28.23,"TN","M"
"1041",1040,28.23,"CA","M"
"1042",1040,28.23,"NE","M"
"1043",1043,28.24,"OR","M"
"1044",1044,28.26,"MD","M"
"1045",1044,28.26,"OH","M"
"1046",1046,28.27,"MA","M"
"1047",1046,28.27,"PA","M"
"1048",1048,28.28,"NV","M"
"1049",1049,28.29,"NC","M"
"1050",1050,28.3,"WV","M"
"1051",1051,28.33,"TX","M"
"1052",1052,28.34,"CA","M"
"1053",1052,28.34,"CO","M"
"1054",1054,28.35,"CA","M"
"1055",1055,28.36,"NY","M"
"1056",1056,28.37,"MD","M"
"1057",1057,28.4,"TX","M"
"1058",1058,28.41,"CA","M"
"1059",1059,28.42,"WI","M"
"1060",1060,28.43,"FL","M"
"1061",1060,28.43,"CA","M"
"1062",1062,28.44,"MI","M"
"1063",1063,28.48,"CA","M"
"1064",1063,28.48,"CA","M"
"1065",1065,28.5,"CA","M"
"1066",1066,28.52,"NY","M"
"1067",1067,28.54,"OH","M"
"1068",1067,28.54,"NJ","M"
"1069",1069,28.56,"CA","M"
"1070",1070,28.57,"GA","M"
"1071",1070,28.57,"OR","M"
"1072",1072,28.58,"NC","M"
"1073",1073,28.6,"OK","M"
"1074",1074,28.62,"MO","M"
"1075",1075,28.63,"TX","M"
"1076",1076,28.64,"WA","M"
"1077",1077,28.65,"GA","M"
"1078",1078,28.67,"MO","M"
"1079",1079,28.69,"GA","M"
"1080",1080,28.7,"IL","M"
"1081",1081,28.71,"FL","M"
"1082",1082,28.73,"OH","M"
"1083",1083,28.75,"IL","M"
"1084",1084,28.77,"DE","M"
"1085",1084,28.77,"IL","M"
"1086",1084,28.77,"NV","M"
"1087",1087,28.79,"VA","M"
"1088",1088,28.81,"CA","M"
"1089",1089,28.82,"KY","M"
"1090",1090,28.85,"NC","M"
"1091",1091,28.86,"FL","M"
"1092",1091,28.86,"FL","M"
"1093",1093,28.87,"NY","M"
"1094",1094,28.89,"TX","M"
"1095",1095,28.9,"NY","M"
"1096",1096,28.92,"CA","M"
"1097",1097,28.96,"UT","M"
"1098",1098,28.97,"MI","M"
"1099",1098,28.97,"TX","M"
"1100",1100,28.99,"NC","M"
"1101",1101,29,"MA","M"
"1102",1102,29.01,"CA","M"
"1103",1103,29.06,"TX","M"
"1104",1104,29.07,"PA","M"
"1105",1105,29.08,"NY","M"
"1106",1105,29.08,"GA","M"
"1107",1107,29.14,"NJ","M"
"1108",1107,29.14,"AZ","M"
"1109",1107,29.14,"AZ","M"
"1110",1110,29.15,"OH","M"
"1111",1111,29.17,"NE","M"
"1112",1112,29.18,"UT","M"
"1113",1113,29.19,"WI","M"
"1114",1114,29.2,"NJ","M"
"1115",1115,29.21,"CA","M"
"1116",1116,29.22,"PA","M"
"1117",1117,29.25,"KS","M"
"1118",1118,29.26,"TX","M"
"1119",1119,29.27,"PA","M"
"1120",1120,29.29,"FL","M"
"1121",1120,29.29,"WA","M"
"1122",1120,29.29,"NC","M"
"1123",1123,29.3,"TX","M"
"1124",1124,29.31,"VA","M"
"1125",1125,29.35,"IN","M"
"1126",1125,29.35,"TX","M"
"1127",1127,29.37,"UT","M"
"1128",1127,29.37,"IN","M"
"1129",1127,29.37,"NC","M"
"1130",1130,29.38,"MD","M"
"1131",1131,29.41,"GA","M"
"1132",1132,29.43,"MI","M"
"1133",1132,29.43,"LA","M"
"1134",1132,29.43,"NJ","M"
"1135",1135,29.45,"UT","M"
"1136",1135,29.45,"SC","M"
"1137",1137,29.46,"NJ","M"
"1138",1138,29.47,"MI","M"
"1139",1139,29.49,"MN","M"
"1140",1139,29.49,"FL","M"
"1141",1141,29.51,"GA","M"
"1142",1142,29.53,"KS","M"
"1143",1143,29.55,"MD","M"
"1144",1143,29.55,"NC","M"
"1145",1143,29.55,"IN","M"
"1146",1146,29.57,"CA","M"
"1147",1147,29.62,"SC","M"
"1148",1147,29.62,"FL","M"
"1149",1149,29.63,"CA","M"
"1150",1150,29.64,"GA","M"
"1151",1151,29.66,"NJ","M"
"1152",1152,29.67,"TX","M"
"1153",1153,29.7,"IN","M"
"1154",1153,29.7,"IN","M"
"1155",1155,29.74,"FL","M"
"1156",1156,29.75,"VA","M"
"1157",1157,29.76,"IL","M"
"1158",1158,29.77,"WY","M"
"1159",1159,29.78,"FL","M"
"1160",1160,29.8,"FL","M"
"1161",1161,29.81,"MN","M"
"1162",1162,29.82,"KS","M"
"1163",1163,29.85,"WA","M"
"1164",1163,29.85,"TX","M"
"1165",1165,29.89,"VA","M"
"1166",1165,29.89,"SC","M"
"1167",1165,29.89,"IL","M"
"1168",1165,29.89,"AK","M"
"1169",1169,29.9,"IL","M"
"1170",1170,29.91,"CA","M"
"1171",1171,29.92,"WA","M"
"1172",1172,29.93,"NC","M"
"1173",1173,29.94,"WA","M"
"1174",1173,29.94,"OH","M"
"1175",1175,29.95,"OH","M"
"1176",1175,29.95,"IA","M"
"1177",1175,29.95,"KS","M"
"1178",1178,29.99,"TN","M"
"1179",1179,30,"AK","M"
"1180",1180,30.02,"FL","M"
"1181",1180,30.02,"IL","M"
"1182",1182,30.04,"TX","M"
"1183",1182,30.04,"PA","M"
"1184",1184,30.06,"TX","M"
"1185",1185,30.08,"OR","M"
"1186",1186,30.1,"AL","M"
"1187",1187,30.12,"TX","M"
"1188",1187,30.12,"OH","M"
"1189",1189,30.13,"MO","M"
"1190",1189,30.13,"MI","M"
"1191",1189,30.13,"WY","M"
"1192",1192,30.14,"IN","M"
"1193",1193,30.15,"MA","M"
"1194",1194,30.18,"FL","M"
"1195",1194,30.18,"SC","M"
"1196",1196,30.19,"WV","M"
"1197",1197,30.23,"NC","M"
"1198",1198,30.25,"MI","M"
"1199",1199,30.26,"SA","M"
"1200",1199,30.26,"VA","M"
"1201",1201,30.28,"NY","M"
"1202",1201,30.28,"CA","M"
"1203",1201,30.28,"MN","M"
"1204",1201,30.28,"OH","M"
"1205",1205,30.3,"CA","M"
"1206",1206,30.35,"TX","M"
"1207",1207,30.39,"NM","M"
"1208",1207,30.39,"UT","M"
"1209",1209,30.4,"WA","M"
"1210",1210,30.42,"MD","M"
"1211",1211,30.44,"TX","M"
"1212",1211,30.44,"IL","M"
"1213",1213,30.45,"PA","M"
"1214",1213,30.45,"KY","M"
"1215",1215,30.46,"NY","M"
"1216",1215,30.46,"UT","M"
"1217",1217,30.47,"GA","M"
"1218",1218,30.48,"NC","M"
"1219",1219,30.49,"OH","M"
"1220",1220,30.5,"SD","M"
"1221",1221,30.51,"HI","M"
"1222",1221,30.51,"SC","M"
"1223",1223,30.53,"WI","M"
"1224",1223,30.53,"NC","M"
"1225",1223,30.53,"TX","M"
"1226",1226,30.56,"FL","M"
"1227",1227,30.58,"MD","M"
"1228",1228,30.6,"MO","M"
"1229",1229,30.66,"VA","M"
"1230",1229,30.66,"OH","M"
"1231",1229,30.66,"CO","M"
"1232",1229,30.66,"IL","M"
"1233",1233,30.68,"MO","M"
"1234",1233,30.68,"WI","M"
"1235",1235,30.69,"CA","M"
"1236",1235,30.69,"PA","M"
"1237",1237,30.72,"IN","M"
"1238",1237,30.72,"WI","M"
"1239",1239,30.73,"OH","M"
"1240",1240,30.76,"CA","M"
"1241",1241,30.78,"VA","M"
"1242",1242,30.81,"OH","M"
"1243",1242,30.81,"UT","M"
"1244",1244,30.82,"TX","M"
"1245",1245,30.83,"CA","M"
"1246",1246,30.84,"CA","M"
"1247",1247,30.85,"FL","M"
"1248",1248,30.87,"HI","M"
"1249",1249,30.9,"IN","M"
"1250",1250,30.91,"FL","M"
"1251",1251,30.92,"IA","M"
"1252",1251,30.92,"IL","M"
"1253",1253,30.95,"AL","M"
"1254",1254,30.97,"MI","M"
"1255",1254,30.97,"CO","M"
"1256",1256,31,"OH","M"
"1257",1257,31.03,"VA","M"
"1258",1258,31.05,"VA","M"
"1259",1259,31.06,"IL","M"
"1260",1260,31.07,"IL","M"
"1261",1260,31.07,"CT","M"
"1262",1262,31.11,"TX","M"
"1263",1263,31.13,"CA","M"
"1264",1264,31.14,"NC","M"
"1265",1265,31.16,"VA","M"
"1266",1265,31.16,"AL","M"
"1267",1265,31.16,"NC","M"
"1268",1268,31.21,"ID","M"
"1269",1269,31.24,"NJ","M"
"1270",1270,31.26,"NJ","M"
"1271",1270,31.26,"OH","M"
"1272",1272,31.27,"MA","M"
"1273",1273,31.28,"NC","M"
"1274",1274,31.29,"NC","M"
"1275",1275,31.3,"PA","M"
"1276",1276,31.31,"GA","M"
"1277",1277,31.32,"AL","M"
"1278",1278,31.33,"AL","M"
"1279",1279,31.34,"CA","M"
"1280",1280,31.36,"IL","M"
"1281",1281,31.37,"FL","M"
"1282",1282,31.39,"NC","M"
"1283",1283,31.4,"SC","M"
"1284",1284,31.45,"GA","M"
"1285",1285,31.46,"NY","M"
"1286",1285,31.46,"MS","M"
"1287",1285,31.46,"LA","M"
"1288",1288,31.49,"GA","M"
"1289",1289,31.5,"CA","M"
"1290",1289,31.5,"KY","M"
"1291",1289,31.5,"AZ","M"
"1292",1289,31.5,"TX","M"
"1293",1289,31.5,"NV","M"
"1294",1289,31.5,"CA","M"
"1295",1295,31.51,"CT","M"
"1296",1295,31.51,"WA","M"
"1297",1297,31.54,"CA","M"
"1298",1298,31.58,"NC","M"
"1299",1298,31.58,"AL","M"
"1300",1300,31.6,"CA","M"
"1301",1301,31.62,"SC","M"
"1302",1302,31.63,"AZ","M"
"1303",1303,31.64,"VA","M"
"1304",1303,31.64,"CA","M"
"1305",1305,31.66,"NV","M"
"1306",1305,31.66,"AZ","M"
"1307",1307,31.67,"CO","M"
"1308",1308,31.68,"IL","M"
"1309",1309,31.69,"VA","M"
"1310",1309,31.69,"FL","M"
"1311",1311,31.7,"WI","M"
"1312",1312,31.72,"VA","M"
"1313",1313,31.73,"NJ","M"
"1314",1314,31.75,"MA","M"
"1315",1314,31.75,"KS","M"
"1316",1316,31.77,"WI","M"
"1317",1317,31.81,"MN","M"
"1318",1318,31.83,"VA","M"
"1319",1318,31.83,"WA","M"
"1320",1318,31.83,"VA","M"
"1321",1321,31.84,"NC","M"
"1322",1322,31.88,"KY","M"
"1323",1322,31.88,"IL","M"
"1324",1324,31.92,"CA","M"
"1325",1325,31.94,"CA","M"
"1326",1326,31.96,"DE","M"
"1327",1327,31.97,"CA","M"
"1328",1328,31.98,"OH","M"
"1329",1329,31.99,"KY","M"
"1330",1330,32,"VA","M"
"1331",1331,32.05,"CA","M"
"1332",1331,32.05,"LA","M"
"1333",1333,32.06,"IN","M"
"1334",1333,32.06,"NC","M"
"1335",1333,32.06,"CA","M"
"1336",1333,32.06,"IN","M"
"1337",1337,32.07,"OH","M"
"1338",1337,32.07,"MA","M"
"1339",1339,32.1,"MN","M"
"1340",1340,32.11,"NY","M"
"1341",1340,32.11,"CA","M"
"1342",1342,32.14,"IL","M"
"1343",1343,32.15,"CO","M"
"1344",1344,32.16,"FL","M"
"1345",1345,32.17,"CO","M"
"1346",1346,32.18,"NJ","M"
"1347",1347,32.19,"VA","M"
"1348",1348,32.2,"NJ","M"
"1349",1349,32.21,"GA","M"
"1350",1350,32.22,"GA","M"
"1351",1350,32.22,"TX","M"
"1352",1352,32.23,"WI","M"
"1353",1353,32.25,"TX","M"
"1354",1354,32.26,"IN","M"
"1355",1355,32.27,"FL","M"
"1356",1356,32.28,"VA","M"
"1357",1356,32.28,"CA","M"
"1358",1358,32.3,"CA","M"
"1359",1358,32.3,"NC","M"
"1360",1360,32.31,"SC","M"
"1361",1361,32.32,"NY","M"
"1362",1362,32.33,"AL","M"
"1363",1362,32.33,"NV","M"
"1364",1364,32.34,"VA","M"
"1365",1365,32.35,"PA","M"
"1366",1365,32.35,"AZ","M"
"1367",1367,32.36,"TX","M"
"1368",1368,32.37,"WA","M"
"1369",1369,32.41,"MD","M"
"1370",1370,32.42,"CT","M"
"1371",1370,32.42,"MD","M"
"1372",1372,32.46,"CA","M"
"1373",1373,32.47,"NJ","M"
"1374",1373,32.47,"TX","M"
"1375",1375,32.49,"FL","M"
"1376",1375,32.49,"WA","M"
"1377",1377,32.5,"NJ","M"
"1378",1377,32.5,"MI","M"
"1379",1377,32.5,"FL","M"
"1380",1380,32.51,"FL","M"
"1381",1380,32.51,"NY","M"
"1382",1382,32.52,"CA","M"
"1383",1383,32.53,"IN","M"
"1384",1384,32.54,"VA","M"
"1385",1385,32.55,"NY","M"
"1386",1385,32.55,"MD","M"
"1387",1387,32.56,"MO","M"
"1388",1388,32.61,"NC","M"
"1389",1388,32.61,"PA","M"
"1390",1388,32.61,"OH","M"
"1391",1391,32.62,"CA","M"
"1392",1392,32.64,"AZ","M"
"1393",1392,32.64,"SC","M"
"1394",1394,32.66,"MA","M"
"1395",1395,32.69,"CA","M"
"1396",1396,32.7,"GA","M"
"1397",1396,32.7,"VA","M"
"1398",1398,32.76,"NJ","M"
"1399",1399,32.78,"NY","M"
"1400",1400,32.81,"MN","M"
"1401",1401,32.82,"ND","M"
"1402",1402,32.84,"WA","M"
"1403",1403,32.88,"PA","M"
"1404",1404,32.9,"IL","M"
"1405",1404,32.9,"NJ","M"
"1406",1406,32.91,"MI","M"
"1407",1407,32.93,"TX","M"
"1408",1407,32.93,"PA","M"
"1409",1409,32.94,"LA","M"
"1410",1410,32.95,"CO","M"
"1411",1411,32.96,"GA","M"
"1412",1412,32.99,"TX","M"
"1413",1412,32.99,"IL","M"
"1414",1414,33,"PA","M"
"1415",1415,33.01,"TN","M"
"1416",1416,33.02,"CA","M"
"1417",1416,33.02,"GA","M"
"1418",1418,33.06,"TX","M"
"1419",1419,33.07,"CA","M"
"1420",1420,33.08,"PA","M"
"1421",1420,33.08,"CA","M"
"1422",1422,33.13,"OH","M"
"1423",1423,33.14,"PA","M"
"1424",1424,33.15,"TX","M"
"1425",1424,33.15,"PA","M"
"1426",1426,33.16,"CA","M"
"1427",1427,33.18,"UT","M"
"1428",1427,33.18,"NV","M"
"1429",1429,33.21,"NJ","M"
"1430",1429,33.21,"MI","M"
"1431",1431,33.22,"MD","M"
"1432",1431,33.22,"OH","M"
"1433",1433,33.23,"OH","M"
"1434",1433,33.23,"UT","M"
"1435",1433,33.23,"IL","M"
"1436",1436,33.25,"OH","M"
"1437",1436,33.25,"FL","M"
"1438",1438,33.27,"AL","M"
"1439",1438,33.27,"CA","M"
"1440",1440,33.28,"WA","M"
"1441",1441,33.29,"IN","M"
"1442",1442,33.31,"TN","M"
"1443",1443,33.32,"MO","M"
"1444",1444,33.33,"CA","M"
"1445",1445,33.34,"SC","M"
"1446",1446,33.35,"OH","M"
"1447",1446,33.35,"MO","M"
"1448",1448,33.36,"IL","M"
"1449",1449,33.37,"MD","M"
"1450",1449,33.37,"MN","M"
"1451",1451,33.38,"CA","M"
"1452",1452,33.41,"NC","M"
"1453",1452,33.41,"CA","M"
"1454",1454,33.42,"ON","M"
"1455",1454,33.42,"CO","M"
"1456",1456,33.46,"AZ","M"
"1457",1457,33.48,"IN","M"
"1458",1457,33.48,"TX","M"
"1459",1459,33.49,"FL","M"
"1460",1460,33.51,"CA","M"
"1461",1461,33.52,"GA","M"
"1462",1462,33.54,"NJ","M"
"1463",1463,33.6,"NY","M"
"1464",1463,33.6,"CA","M"
"1465",1465,33.62,"MI","M"
"1466",1466,33.64,"CA","M"
"1467",1467,33.65,"MN","M"
"1468",1468,33.67,"NC","M"
"1469",1469,33.7,"LA","M"
"1470",1470,33.72,"UT","M"
"1471",1471,33.73,"TX","M"
"1472",1471,33.73,"MD","M"
"1473",1471,33.73,"CA","M"
"1474",1474,33.74,"TX","M"
"1475",1475,33.76,"WV","M"
"1476",1476,33.78,"GA","M"
"1477",1477,33.8,"WI","M"
"1478",1477,33.8,"PA","M"
"1479",1479,33.81,"CA","M"
"1480",1480,33.83,"TN","M"
"1481",1480,33.83,"NH","M"
"1482",1482,33.84,"FL","M"
"1483",1482,33.84,"FL","M"
"1484",1484,33.86,"NC","M"
"1485",1484,33.86,"OR","M"
"1486",1486,33.87,"NC","M"
"1487",1486,33.87,"MD","M"
"1488",1488,33.88,"NY","M"
"1489",1489,33.89,"OH","M"
"1490",1490,33.9,"PA","M"
"1491",1491,33.93,"AL","M"
"1492",1491,33.93,"MD","M"
"1493",1491,33.93,"CA","M"
"1494",1491,33.93,"WA","M"
"1495",1491,33.93,"SD","M"
"1496",1496,33.94,"VA","M"
"1497",1497,33.95,"AZ","M"
"1498",1498,33.97,"VA","M"
"1499",1499,34,"FL","M"
"1500",1499,34,"GA","M"
"1501",1501,34.01,"PA","M"
"1502",1501,34.01,"NY","M"
"1503",1503,34.03,"NJ","M"
"1504",1504,34.04,"MI","M"
"1505",1505,34.05,"IA","M"
"1506",1505,34.05,"GA","M"
"1507",1507,34.07,"VA","M"
"1508",1508,34.1,"TN","M"
"1509",1509,34.12,"CT","M"
"1510",1509,34.12,"VA","M"
"1511",1511,34.13,"MN","M"
"1512",1512,34.14,"CT","M"
"1513",1513,34.16,"IL","M"
"1514",1513,34.16,"CT","M"
"1515",1515,34.18,"SC","M"
"1516",1516,34.19,"CT","M"
"1517",1517,34.2,"CA","M"
"1518",1517,34.2,"NC","M"
"1519",1519,34.22,"PA","M"
"1520",1520,34.24,"FL","M"
"1521",1520,34.24,"OH","M"
"1522",1522,34.25,"NC","M"
"1523",1522,34.25,"NJ","M"
"1524",1524,34.29,"FL","M"
"1525",1525,34.3,"AR","M"
"1526",1526,34.34,"OH","M"
"1527",1526,34.34,"CA","M"
"1528",1528,34.36,"WA","M"
"1529",1529,34.38,"IA","M"
"1530",1529,34.38,"TN","M"
"1531",1531,34.39,"NC","M"
"1532",1532,34.41,"WA","M"
"1533",1532,34.41,"ND","M"
"1534",1534,34.42,"ND","M"
"1535",1535,34.44,"TX","M"
"1536",1535,34.44,"IL","M"
"1537",1535,34.44,"CA","M"
"1538",1535,34.44,"OH","M"
"1539",1539,34.46,"NJ","M"
"1540",1540,34.5,"NY","M"
"1541",1541,34.51,"OR","M"
"1542",1542,34.53,"NY","M"
"1543",1543,34.56,"NY","M"
"1544",1544,34.57,"AL","M"
"1545",1545,34.59,"CA","M"
"1546",1545,34.59,"IL","M"
"1547",1545,34.59,"FL","M"
"1548",1548,34.63,"IL","M"
"1549",1548,34.63,"CA","M"
"1550",1550,34.64,"NY","M"
"1551",1551,34.68,"WA","M"
"1552",1552,34.7,"CO","M"
"1553",1553,34.72,"TX","M"
"1554",1554,34.73,"NJ","M"
"1555",1555,34.75,"CT","M"
"1556",1555,34.75,"NY","M"
"1557",1557,34.76,"NC","M"
"1558",1557,34.76,"OK","M"
"1559",1559,34.77,"NJ","M"
"1560",1560,34.78,"VA","M"
"1561",1561,34.79,"MN","M"
"1562",1561,34.79,"CO","M"
"1563",1563,34.8,"NY","M"
"1564",1564,34.81,"NY","M"
"1565",1564,34.81,"CT","M"
"1566",1566,34.82,"GA","M"
"1567",1566,34.82,"CT","M"
"1568",1568,34.83,"IL","M"
"1569",1568,34.83,"MN","M"
"1570",1570,34.84,"CA","M"
"1571",1571,34.85,"OH","M"
"1572",1572,34.87,"NJ","M"
"1573",1572,34.87,"TX","M"
"1574",1574,34.9,"MA","M"
"1575",1575,34.91,"CA","M"
"1576",1576,34.92,"CA","M"
"1577",1577,34.93,"AZ","M"
"1578",1577,34.93,"MN","M"
"1579",1577,34.93,"NC","M"
"1580",1580,34.94,"CA","M"
"1581",1581,34.96,"CT","M"
"1582",1582,34.97,"NE","M"
"1583",1583,35.03,"ID","M"
"1584",1584,35.04,"TX","M"
"1585",1584,35.04,"SC","M"
"1586",1586,35.08,"IL","M"
"1587",1587,35.09,"MO","M"
"1588",1588,35.1,"UT","M"
"1589",1588,35.1,"IN","M"
"1590",1590,35.14,"CT","M"
"1591",1590,35.14,"KS","M"
"1592",1590,35.14,"CT","M"
"1593",1593,35.15,"AZ","M"
"1594",1594,35.17,"MA","M"
"1595",1594,35.17,"WI","M"
"1596",1596,35.18,"MT","M"
"1597",1597,35.2,"PA","M"
"1598",1598,35.21,"IL","M"
"1599",1599,35.23,"VA","M"
"1600",1600,35.24,"GA","M"
"1601",1600,35.24,"DC","M"
"1602",1602,35.26,"NC","M"
"1603",1603,35.27,"CA","M"
"1604",1604,35.29,"RI","M"
"1605",1604,35.29,"MN","M"
"1606",1606,35.3,"MI","M"
"1607",1607,35.31,"NC","M"
"1608",1608,35.36,"FL","M"
"1609",1609,35.38,"VA","M"
"1610",1610,35.4,"MN","M"
"1611",1611,35.41,"TX","M"
"1612",1612,35.42,"ND","M"
"1613",1612,35.42,"MD","M"
"1614",1612,35.42,"FL","M"
"1615",1612,35.42,"CA","M"
"1616",1616,35.44,"IL","M"
"1617",1616,35.44,"OH","M"
"1618",1618,35.45,"MI","M"
"1619",1618,35.45,"PA","M"
"1620",1618,35.45,"VA","M"
"1621",1621,35.46,"ME","M"
"1622",1622,35.48,"KS","M"
"1623",1623,35.49,"WA","M"
"1624",1624,35.5,"TX","M"
"1625",1625,35.51,"PA","M"
"1626",1626,35.53,"TX","M"
"1627",1627,35.54,"AZ","M"
"1628",1628,35.56,"TX","M"
"1629",1628,35.56,"CO","M"
"1630",1630,35.57,"IA","M"
"1631",1630,35.57,"NJ","M"
"1632",1632,35.59,"MD","M"
"1633",1633,35.6,"CO","M"
"1634",1634,35.63,"MD","M"
"1635",1635,35.68,"OH","M"
"1636",1636,35.69,"IN","M"
"1637",1637,35.7,"WV","M"
"1638",1638,35.71,"WI","M"
"1639",1639,35.74,"IL","M"
"1640",1639,35.74,"VA","M"
"1641",1641,35.79,"CA","M"
"1642",1642,35.8,"MA","M"
"1643",1642,35.8,"PA","M"
"1644",1644,35.81,"CA","M"
"1645",1645,35.82,"MI","M"
"1646",1645,35.82,"CA","M"
"1647",1647,35.83,"TX","M"
"1648",1648,35.86,"RI","M"
"1649",1649,35.88,"WI","M"
"1650",1650,35.89,"IN","M"
"1651",1651,35.91,"IN","M"
"1652",1651,35.91,"VA","M"
"1653",1653,35.92,"MD","M"
"1654",1653,35.92,"FL","M"
"1655",1655,35.93,"WI","M"
"1656",1656,35.95,"NV","M"
"1657",1657,35.97,"NY","M"
"1658",1658,35.99,"GA","M"
"1659",1658,35.99,"TX","M"
"1660",1660,36,"MI","M"
