"endTime","artistName","trackName","msPlayed"
"2024-10-15 01:20","Tyler, The Creator","EARFQUAKE",767
"2024-10-15 01:20","Dominic Fike","bowie box",1021
"2024-10-15 01:20","Dominic Fike","Wurli",3041
"2024-10-15 01:36","Dominic Fike","Politics & Violence",197846
"2024-10-15 01:38","Dominic Fike","Frisky",115618
"2024-10-15 01:40","Steve Lacy","Uuuu",90708
"2024-10-15 01:50","Dominic Fike","Why",139906
"2024-10-15 01:53","half•alive","Automatic",193887
"2024-10-15 01:57","half•alive","Sophie's House",255497
"2024-10-15 02:00","A$AP Rocky","Sundress",158205
"2024-10-15 02:01","Steve Lacy","When I",45910
"2024-10-15 02:03","d4vd","Feel It - From The Original Series “Invincible”",157974
"2024-10-15 02:06","Imagine Dragons","Enemy (with JID) - from the series Arcane League of Legends",138573
"2024-10-15 02:08","KSI","Thick Of It (feat. Trippie Redd)",117609
"2024-10-15 02:09","Lil Tecca","BAD TIME",9277
"2024-10-15 02:09","Lil Tecca","120",2879
"2024-10-15 02:09","Lil Tecca","TASTE",100554
"2024-10-15 02:10","Lil Tecca","I CAN’T LET GO",34156
"2024-10-15 02:11","Lil Tecca","VOGUE",37762
"2024-10-15 02:13","Lil Tecca","24HRS",121750
"2024-10-15 02:14","Lil Tecca","NEVER LAST",8772
"2024-10-15 02:14","Lil Tecca","HOMEBODY",2693
"2024-10-15 02:14","Lil Tecca","NUMBER 2",82583
"2024-10-15 02:16","Lyrical Lemonade","This My Life (with Lil Tecca, The Kid LAROI & Lil Skies)",117098
"2024-10-15 02:18","The Kid LAROI","HATRED",119954
"2024-10-15 02:20","The Kid LAROI","DESERVE YOU",121370
"2024-10-15 04:19","The Kid LAROI","WHAT WENT WRONG???",95294
"2024-10-15 04:21","The Kid LAROI","YOU",127198
"2024-10-15 04:24","The Kid LAROI","WHERE DO YOU SLEEP?",181533
"2024-10-15 04:24","The Kid LAROI","WHAT'S THE MOVE? (feat. Future and BabyDrill)",3691
"2024-10-15 04:24","The Kid LAROI","CALL ME INSTEAD (feat. Youngboy Never Broke Again & Robert Glasper)",5294
"2024-10-15 04:25","The Kid LAROI","LOVE AGAIN",2043
"2024-10-15 04:25","The Kid LAROI","HATRED",2345
"2024-10-15 04:25","The Kid LAROI","SORRY",3854
"2024-10-15 04:25","The Kid LAROI","STRANGERS PT 2 (Interlude)",3366
"2024-10-15 04:25","The Kid LAROI","THOUSAND MILES",2298
"2024-10-15 04:25","The Kid LAROI","YOU NEVER FORGET YOUR FIRST TIME...",3320
"2024-10-15 04:25","The Kid LAROI","DESERVE YOU",4318
"2024-10-15 04:25","The Kid LAROI","NIGHTS LIKE THIS PT 2",2995
"2024-10-15 04:25","The Kid LAROI","THE LINE (feat. d4vd)",3529
"2024-10-15 04:25","The Kid LAROI","HEAVEN",2066
"2024-10-15 04:28","The Kid LAROI","BABY I'M BACK",171243
"2024-10-15 04:30","The Kid LAROI","WHAT WENT WRONG???",116248
"2024-10-15 04:30","half•alive","Automatic",44907
"2024-10-15 04:31","half•alive","Sophie's House",9868
"2024-10-15 04:33","Daft Punk","Overture",148006
"2024-10-15 04:35","Daft Punk","The Grid",96739
"2024-10-15 04:36","Daft Punk","The Son of Flynn",95226
"2024-10-15 04:37","A$AP Rocky","Sundress",3413
"2024-10-15 04:37","Daft Punk","Recognizer",29457
"2024-10-15 04:39","Frank Ocean","Lost",130472
"2024-10-15 04:41","Tame Impala","New Person, Same Old Mistakes",4156
"2024-10-15 04:41","Baby Keem","16",98150
"2024-10-15 04:42","Dominic Fike","coast2coast",65091
"2024-10-15 04:43","Tyler, The Creator","See You Again (feat. Kali Uchis)",92880
"2024-10-15 04:46","Dominic Fike","hi grace",161608
"2024-10-15 04:48","Dominic Fike","How Much Is Weed?",125055
"2024-10-15 04:48","Dominic Fike","THICKRICK",3294
"2024-10-15 04:49","Declan McKenna","Brazil",1834
"2024-10-15 04:49","Dominic Fike","Phone Numbers",1602
"2024-10-15 04:49","Steve Lacy","Dark Red",3066
"2024-10-15 04:49","Dominic Fike","misses",74378
"2024-10-15 04:49","Dominic Fike","3 Nights",2043
"2024-10-15 04:52","Steve Lacy","Bad Habit",141363
"2024-10-15 04:54","Steve Lacy","C U Girl",129697
"2024-10-15 04:56","Dominic Fike","Frisky",115618
"2024-10-15 04:56","The Neighbourhood","You Get Me So High",2383
"2024-10-15 04:58","d4vd","Feel It - From The Original Series “Invincible”",157974
"2024-10-15 05:01","Dominic Fike","Socks",131173
"2024-10-15 05:01","The Strokes","The Adults Are Talking",2901
"2024-10-15 05:01","Steve Lacy","Uuuu",3993
"2024-10-15 05:04","Steve Lacy","Infrunami",178327
"2024-10-15 05:05","Dominic Fike","megaman",77809
"2024-10-15 05:08","Tame Impala","Disciples",3376
"2024-10-15 05:08","Dominic Fike","King of Everything",194360
"2024-10-15 05:08","Steve Lacy","When I",4806
"2024-10-15 05:08","Dominic Fike","bowie box",2136
"2024-10-15 05:08","Dominic Fike","Wurli",2507
"2024-10-15 05:10","Tyler, The Creator","BEST INTEREST",127921
"2024-10-15 05:11","Dominic Fike","Falling Asleep",1834
"2024-10-15 05:11","Frank Ocean","Pink + White",52108
"2024-10-15 05:11","Tame Impala","The Less I Know The Better",1880
"2024-10-15 05:11","Dominic Fike","Babydoll",1462
"2024-10-15 05:13","Dominic Fike","Westcoast Collective",75627
"2024-10-15 05:15","The Neighbourhood","Reflections",5579
"2024-10-15 05:15","Dominic Fike","She Wants My Money",133560
"2024-10-15 05:17","Dominic Fike","Sick",141011
"2024-10-15 05:17","The Neighbourhood","Sweater Weather",9274
"2024-10-15 05:49","Dominic Fike","Why",102887
"2024-10-15 05:53","CASIOPEA","タイム・リミット",187200
"2024-10-15 05:57","CASIOPEA","ティアーズ・オブ・ザ・スター",272600
"2024-10-15 06:02","CASIOPEA","スペース・ロード",314200
"2024-10-15 16:48","CASIOPEA","ミッドナイト・ランデブー",218560
"2024-10-15 16:48","CASIOPEA","ミッドナイト・ランデブー",1022
"2024-10-15 16:50","Tame Impala","Eventually",5110
"2024-10-15 16:50","Dominic Fike","Falling Asleep",108533
"2024-10-15 16:52","Dominic Fike","hi grace",161608
"2024-10-15 16:53","Frank Ocean","Lost",18096
"2024-10-15 16:53","Dominic Fike","Mona Lisa",3297
"2024-10-15 16:58","Steve Lacy","Bad Habit",220496
"2024-10-15 16:58","Frank Ocean","Ivy",1021
"2024-10-15 16:58","Frank Ocean","Pink + White",766
"2024-10-15 16:58","Steve Lacy","Dark Red",1602
"2024-10-15 16:58","Baby Keem","16",1114
"2024-10-15 17:00","Dominic Fike","She Wants My Money",107787
"2024-10-15 17:00","Tame Impala","The Less I Know The Better",3993
"2024-10-15 17:01","Dominic Fike","Sick",2229
"2024-10-15 17:01","Dominic Fike","Think Fast (feat. Weezer)",3111
"2024-10-15 17:01","The Neighbourhood","Reflections",2043
"2024-10-15 17:01","Joey Bada$$","Love Is Only a Feeling",87330
"2024-10-15 17:01","Djo","End of Beginning",3529
"2024-10-15 17:03","Declan McKenna","Brazil",1648
"2024-10-15 17:03","A$AP Rocky","Sundress",1950
"2024-10-15 17:03","Dominic Fike","bowie box",2414
"2024-10-15 17:03","Dominic Fike","THICKRICK",1834
"2024-10-15 17:03","d4vd","Feel It - From The Original Series “Invincible”",83150
"2024-10-15 17:04","Steve Lacy","Infrunami",4603
"2024-10-15 17:04","Dominic Fike","megaman",77809
"2024-10-15 17:04","Dominic Fike","Why",1787
"2024-10-15 17:04","Tyler, The Creator","See You Again (feat. Kali Uchis)",3297
"2024-10-15 17:04","The Neighbourhood","Sweater Weather",2252
"2024-10-15 17:05","Dominic Fike","coast2coast",2205
"2024-10-15 17:05","Steve Lacy","Uuuu",23312
"2024-10-15 17:08","Dominic Fike","King of Everything",194360
"2024-10-15 17:13","Dominic Fike","Socks",131173
"2024-10-15 17:15","Dominic Fike","1.23.23",121630
"2024-10-15 17:23","Tyler, The Creator","EARFQUAKE",42381
"2024-10-15 17:28","CASIOPEA","ドリーム・ヒル",339640
"2024-10-15 17:33","Makoto Matsushita","First Light - 2018 Remaster",273220
"2024-10-15 17:38","Tatsuro Yamashita","キスカ",325533
"2024-10-15 17:39","RYUSENKEI","monkey buisiness",61186
"2024-10-15 17:41","Varra","Dat Boi",79974
"2024-10-15 17:43","Cro-Magnon","KAZENI FUKARETE",135280
"2024-10-15 17:47","NANIWA EXPRESS","BELIEVIN'",267426
"2024-10-15 17:50","Cro-Magnon","return to the journey",164907
"2024-10-15 17:57","Makoto Matsushita","Love Was Really Gone - 2018 Remaster",347366
"2024-10-15 17:58","Varra","Menu 64",72477
"2024-10-15 18:02","CASIOPEA","ラカイ",254266
"2024-10-15 18:07","CASIOPEA","フライング",291333
"2024-10-15 18:13","稲垣次郎とソウル・メディア","ジェントル・ウェイヴ",321680
"2024-10-15 18:18","CASIOPEA","マジック・レイ",282973
"2024-10-15 18:23","CASIOPEA","ミッドナイト・ランデブー",321227
"2024-10-15 18:23","CASIOPEA","スマイル・アゲイン",0
"2024-10-15 18:26","Tyler, The Creator","See You Again (feat. Kali Uchis)",180386
"2024-10-15 18:26","Djo","End of Beginning",3823
"2024-10-15 18:27","Dominic Fike","coast2coast",65091
"2024-10-15 18:29","Dominic Fike","misses",74378
"2024-10-15 18:31","Dominic Fike","Sick",141011
"2024-10-15 18:33","Dominic Fike","How Much Is Weed?",125055
"2024-10-15 18:36","Tyler, The Creator","EARFQUAKE",190066
"2024-10-15 18:55","Dominic Fike","THICKRICK",17597
"2024-10-15 18:55","Steve Lacy","Dark Red",952
"2024-10-15 18:55","The Neighbourhood","Sweater Weather",1973
"2024-10-15 18:55","Dominic Fike","Wurli",1021
"2024-10-15 18:55","The Neighbourhood","You Get Me So High",789
"2024-10-15 18:58","d4vd","Feel It - From The Original Series “Invincible”",157974
"2024-10-15 19:08","Dominic Fike","Socks",25005
"2024-10-15 19:08","Dominic Fike","Socks",3414
"2024-10-15 19:11","Don Toliver","KRYPTONITE",182320
"2024-10-15 19:14","The Weeknd","Timeless (with Playboi Carti)",177919
"2024-10-15 19:14","Dominic Fike","Phone Numbers",1625
"2024-10-15 19:14","The Kid LAROI","NIGHTS LIKE THIS",2113
"2024-10-15 19:15","The Kid LAROI","OVER YOU",2739
"2024-10-15 19:17","Lil Tecca","TASTE",170447
"2024-10-15 19:20","XXXTENTACION","Fuck Love",146520
"2024-10-16 00:27","Tame Impala","Disciples",3170
"2024-10-16 00:27","Frank Ocean","Lost",1170
"2024-10-16 00:27","Kendrick Lamar","All The Stars (with SZA)",139060
"2024-10-16 00:27","Dominic Fike","3 Nights",2390
"2024-10-16 00:30","Declan McKenna","Brazil",1070
"2024-10-16 00:30","Frank Ocean","Pink + White",184516
"2024-10-16 00:30","Dominic Fike","THICKRICK",2892
"2024-10-16 00:30","Baby Keem","16",940
"2024-10-16 05:18","Steve Lacy","Bad Habit",359656
"2024-10-16 05:20","Dominic Fike","to say to say",80968
"2024-10-16 05:21","Dominic Fike","coast2coast",65091
"2024-10-16 05:23","Dominic Fike","1.23.23",121630
"2024-10-16 05:25","Dominic Fike","Sick",141011
"2024-10-16 05:28","Dominic Fike","Mona Lisa",186066
"2024-10-16 05:31","Dominic Fike","Politics & Violence",197846
"2024-10-16 05:33","Dominic Fike","Socks",131173
"2024-10-16 05:36","Dominic Fike","How Much Is Weed?",125055
"2024-10-16 05:36","Joey Bada$$","Love Is Only a Feeling",3804
"2024-10-16 05:36","Djo","End of Beginning",766
"2024-10-16 06:14","Dominic Fike","Westcoast Collective",95457
"2024-10-16 15:40","Dominic Fike","Westcoast Collective",11657
"2024-10-16 15:42","Dominic Fike","How Much Is Weed?",125055
"2024-10-16 15:43","Baby Keem","16",46435
"2024-10-16 15:45","Tyler, The Creator","BEST INTEREST",127921
"2024-10-16 15:46","Dominic Fike","misses",74378
"2024-10-16 15:46","Steve Lacy","Uuuu",9018
"2024-10-16 15:48","Dominic Fike","megaman",77809
"2024-10-16 15:49","Dominic Fike","to say to say",80968
"2024-10-16 16:50","Dominic Fike","Think Fast (feat. Weezer)",195659
"2024-10-16 17:52","Vansire","From the Subway Train",27620
"2024-10-16 17:52","Dominic Fike","Frisky",890
"2024-10-16 17:52","Dominic Fike","hi grace",161608
"2024-10-16 17:53","Dominic Fike","Bodies",76530
"2024-10-16 17:54","Djo","End of Beginning",7710
"2024-10-16 19:22","Dominic Fike","THICKRICK",97510
"2024-10-16 19:23","half•alive","Did I Make You Up?",11810
"2024-10-16 19:24","Steve Lacy","C U Girl",81520
"2024-10-16 19:24","Dominic Fike","Wurli",750
"2024-10-16 19:28","Steve Lacy","Bad Habit",232066
"2024-10-16 19:30","Dominic Fike","bowie box",116333
"2024-10-16 19:33","Declan McKenna","Brazil",800
"2024-10-16 19:33","Dominic Fike","3 Nights",66757
"2024-10-16 19:39","Frank Ocean","Ivy",10238
"2024-10-16 19:39","Dominic Fike","King of Everything",194360
"2024-10-16 19:41","Dominic Fike","How Much Is Weed?",125055
"2024-10-16 19:45","Tame Impala","The Less I Know The Better",216320
"2024-10-16 19:47","Dominic Fike","Westcoast Collective",107280
"2024-10-16 19:47","The Neighbourhood","You Get Me So High",2704
"2024-10-16 19:51","Dominic Fike","Socks",131173
"2024-10-16 19:53","Dominic Fike","Sick",115498
"2024-10-16 19:53","Tyler, The Creator","EARFQUAKE",5154
"2024-10-16 19:56","Baby Keem","16",156040
"2024-10-16 19:58","Joey Bada$$","Love Is Only a Feeling",152040
"2024-10-16 20:03","MF DOOM","Doomsday",298053
"2024-10-16 20:05","Steve Lacy","C U Girl",80241
"2024-10-16 20:05","Dominic Fike","Why",2484
"2024-10-16 20:07","d4vd","Feel It - From The Original Series “Invincible”",157974
"2024-10-16 20:08","Rex Orange County","THE SHADE",23565
"2024-10-16 20:10","Dominic Fike","misses",74378
"2024-10-16 20:15","Dominic Fike","megaman",77809
"2024-10-16 20:18","Tyler, The Creator","See You Again (feat. Kali Uchis)",180386
"2024-10-16 20:31","Dominic Fike","She Wants My Money",133560
"2024-10-16 20:33","CASIOPEA","ティアーズ・オブ・ザ・スター",122930
"2024-10-16 20:34","The Backseat Lovers","Maple Syrup",96571
"2024-10-16 20:35","iann dior","saddest soundtrack",75511
"2024-10-16 20:37","Arctic Monkeys","Fluorescent Adolescent",61207
"2024-10-16 20:42","Arctic Monkeys","Why'd You Only Call Me When You're High?",91371
"2024-10-16 20:44","Tyler, The Creator","BEST INTEREST",127921
"2024-10-16 20:46","Tyler, The Creator","DOGTOOTH",88889
"2024-10-16 20:47","Frank Ocean","Swim Good",55658
"2024-10-16 20:48","COIN","Into My Arms",57074
"2024-10-16 20:51","Dominic Fike","Politics & Violence",197846
"2024-10-16 20:52","Jungle","I've Been In Love",94916
"2024-10-16 20:54","Still Woozy","Goodie Bag",94435
"2024-10-16 20:54","Dominic Fike","Florida",185
"2024-10-16 20:54","Tame Impala","Eventually",9868
"2024-10-16 20:54","Tyler, The Creator","Glitter",0
"2024-10-16 20:58","Dominic Fike","Florida",227684
"2024-10-16 20:58","Djo","End of Beginning",7446
"2024-10-16 21:01","Steve Lacy","Dark Red",173104
"2024-10-17 02:29","Dominic Fike","THICKRICK",4134
"2024-10-17 02:29","Dominic Fike","THICKRICK",15563
"2024-10-17 02:32","Steve Lacy","C U Girl",129697
"2024-10-17 02:33","Dominic Fike","Babydoll",97960
"2024-10-17 02:37","Dominic Fike","King of Everything",194360
"2024-10-17 02:39","Dominic Fike","Phone Numbers",146826
"2024-10-17 03:27","Dominic Fike","She Wants My Money",133560
"2024-10-17 03:29","Declan McKenna","Brazil",15585
"2024-10-17 03:29","Dominic Fike","1.23.23",121630
"2024-10-17 03:31","Dominic Fike","Westcoast Collective",107280
"2024-10-17 03:33","Dominic Fike","bowie box",112060
"2024-10-17 03:36","Dominic Fike","Politics & Violence",197846
"2024-10-17 03:41","Djo","End of Beginning",7679
"2024-10-17 16:23","Dominic Fike","Socks",122392
"2024-10-17 16:24","Steve Lacy","C U Girl",82830
"2024-10-17 16:24","Tyler, The Creator","See You Again (feat. Kali Uchis)",3170
"2024-10-17 16:26","Dominic Fike","1.23.23",121630
"2024-10-17 20:48","Dominic Fike","Bodies",92448
"2024-10-17 20:50","Cro-Magnon","KAZENI FUKARETE",32220
"2024-10-17 20:55","CASIOPEA","Midnight Rendezvous",278240
"2024-10-17 21:01","Makoto Matsushita","Love Was Really Gone - 2018 Remaster",347366
"2024-10-17 21:05","CASIOPEA","マジック・レイ",282973
"2024-10-17 21:09","CASIOPEA-P4","THE HOPEFUL WORLD",231133
"2024-10-17 21:14","CASIOPEA-P4","WHICH WAY?",268786
"2024-10-17 21:19","CASIOPEA","朝焼け - Live at Chuo Kaikan Hall, Tokyo, Feb. 1982",298920
"2024-10-17 21:24","CASIOPEA","ドリーム・ヒル",339640
"2024-10-17 21:31","CASIOPEA","スペース・ロード",314200
"2024-10-17 21:33","Varra","Planet Stuff",80052
"2024-10-17 21:37","CASIOPEA","セイリング・アローン",282800
"2024-10-17 21:39","Makoto Matsushita","Resort For Blue - 2018 Remaster",83730
"2024-10-17 21:51","Cortex","Devil's Dance",101154
"2024-10-17 21:51","Varra","Froggo",2390
"2024-10-17 22:03","稲垣次郎とソウル・メディア","ブリーズ",277160
"2024-10-17 22:08","Tatsuro Yamashita","キスカ",325533
"2024-10-17 22:12","CASIOPEA-P4","THE TIME HAS COME",257546
"2024-10-17 22:17","CASIOPEA","スワロー",266560
"2024-10-17 22:19","Cro-Magnon","Showa Blues",145200
"2024-10-17 22:25","CASIOPEA","アイズ・オブ・ザ・マインド",357466
"2024-10-17 22:29","Shigeru Suzuki","コーラル・リーフ",224480
"2024-10-17 22:34","CASIOPEA-P4","CHALLENGERS",295186
"2024-10-17 22:36","CASIOPEA","ダズリング",117666
"2024-10-17 22:40","CASIOPEA","ブラック・ジョーク",256960
"2024-10-17 22:45","CASIOPEA-P4","ADMIRATION",281160
"2024-10-17 22:49","CASIOPEA","テイク・ミー - Live at Chuo Kaikan Hall, Tokyo, Feb. 1982",290360
"2024-10-17 22:51","Varra","Menu 64",72477
"2024-10-17 22:52","Varra","CLOCK",102570
"2024-10-17 22:56","Makoto Matsushita","One Hot Love - 2018 Remaster",260605
"2024-10-17 23:01","CASIOPEA","スマイル・アゲイン",243093
"2024-10-17 23:06","Komuchiwa","Baby Talk (Flying Beagle)",328097
"2024-10-17 23:10","CASIOPEA","ティアーズ・オブ・ザ・スター",272600
"2024-10-17 23:15","NANIWA EXPRESS","BELIEVIN'",267426
"2024-10-17 23:18","Cro-Magnon","return to the journey",164907
"2024-10-17 23:20","Varra","Buggo II",158500
"2024-10-17 23:21","Varra","Dat Boi",79974
"2024-10-17 23:25","CASIOPEA","ファー・アウェイ",236840
"2024-10-17 23:30","CASIOPEA-P4","NO PLACE LIKE HERE",305520
"2024-10-17 23:33","Cortex","Efficace Swing",178080
"2024-10-17 23:40","CASIOPEA","スウェアー - Live at Chuo Kaikan Hall, Tokyo, Feb. 1982",407280
"2024-10-17 23:45","稲垣次郎とソウル・メディア","ジェントル・ウェイヴ",321680
"2024-10-17 23:47","RYUSENKEI","mayonaka no homonsha",86800
"2024-10-17 23:51","CASIOPEA","ジプシー・ウィンド",246426
"2024-10-17 23:58","CASIOPEA","ドミノ・ライン - Live at Chuo Kaikan Hall, Tokyo, Feb. 1982",441773
"2024-10-17 23:59","RYUSENKEI","monkey buisiness",61186
"2024-10-18 00:05","CASIOPEA","ミッドナイト・ランデブー",323160
"2024-10-18 00:07","RYUSENKEI","Talio no theme",147480
"2024-10-18 00:12","Makoto Matsushita","First Light - 2018 Remaster",273220
"2024-10-18 00:15","Shigeru Suzuki","パッション・フラワー",214506
"2024-10-18 00:18","CASIOPEA","タイム・リミット",187200
"2024-10-18 00:20","Cro-Magnon","KAZENI FUKARETE",135280
"2024-10-18 00:25","CASIOPEA","Midnight Rendezvous",278240
"2024-10-18 00:26","Makoto Matsushita","Love Was Really Gone - 2018 Remaster",65266
"2024-10-18 00:31","稲垣次郎とソウル・メディア","ジェントル・ウェイヴ",321680
"2024-10-18 01:02","稲垣次郎とソウル・メディア","ペインテッド・パラダイス",311438
"2024-10-18 01:05","RYUSENKEI","aishu no Talio",152800
"2024-10-18 01:07","Varra","BIRDO II",137470
"2024-10-18 01:08","Varra","Dat Boi",79974
"2024-10-18 06:36","CASIOPEA","ミッドナイト・ランデブー",55551
"2024-10-18 15:43","CASIOPEA","ミッドナイト・ランデブー",4360
"2024-10-18 15:48","CASIOPEA","テイク・ミー - Live at Chuo Kaikan Hall, Tokyo, Feb. 1982",290360
"2024-10-18 18:25","CASIOPEA","スマイル・アゲイン",243092
"2024-10-18 18:28","CASIOPEA-P4","CHALLENGERS",158542
"2024-10-18 18:29","CASIOPEA-P4","CHALLENGERS",102632
"2024-10-18 18:30","Kanye West","Good Morning",10959
"2024-10-18 18:32","Frank Ocean","Swim Good",2832
"2024-10-18 18:32","Tyler, The Creator","HOT WIND BLOWS (feat. Lil Wayne)",66618
"2024-10-18 19:00","Travis Scott","MODERN JAM (feat. Teezo Touchdown)",168762
"2024-10-18 19:02","Yeat","NEW HIGH (FEAT. DON TOLIVER)",129846
"2024-10-18 19:02","Kanye West","Champion",7709
"2024-10-18 19:03","Lil Yachty","Hate Me",60650
"2024-10-18 19:36","Travis Scott","MY EYES",200619
"2024-10-18 19:38","Travis Scott","MY EYES",131430
"2024-10-18 19:40","NewJeans","Cool With You",19713
"2024-10-18 19:40","A$AP Rocky","Fashion Killa",98246
"2024-10-18 19:42","Lil Tecca","BAD TIME",2345
"2024-10-18 19:42","Lil Tecca","BAD TIME",1904
"2024-10-18 19:42","Travis Scott","MY EYES",5735
"2024-10-18 19:42","TisaKorean","lOvE LeTtEr (feat. Don Toliver)",102539
"2024-10-18 19:43","Lil Tecca","TASTE",51425
"2024-10-18 19:46","Lil Tecca","BAD TIME",210803
"2024-10-18 19:51","The Kid LAROI","HATRED",2787
"2024-10-18 19:53","Lyrical Lemonade","This My Life (with Lil Tecca, The Kid LAROI & Lil Skies)",116912
"2024-10-18 19:55","Chino Pacas","Modo Capone (with Drake & Fuerza Regida)",124159
"2024-10-18 19:55","Lil Tecca","TASTE",2809
"2024-10-18 19:56","ian","Showboat",31046
"2024-10-18 19:56","ian","Till I Die",31209
"2024-10-18 19:57","Lil Yachty","Hate Me",22058
"2024-10-18 19:57","ian","Sh*t Sad",34134
"2024-10-18 19:58","ian","Magic Johnson",51339
"2024-10-18 20:00","PARTYNEXTDOOR","Break from Toronto",99213
"2024-10-18 20:02","Tyler, The Creator","HOT WIND BLOWS (feat. Lil Wayne)",119919
"2024-10-18 20:03","Yeat","GEEK TIMË",72423
"2024-10-18 20:04","Yeat","STFU",35622
"2024-10-18 20:04","Yeat","THEY TELL MË",34761
"2024-10-18 20:05","Yeat","HEARD OF MË",26564
"2024-10-18 20:06","Yeat","LYFESTYLE (FEAT. LIL DURK)",76161
"2024-10-18 20:08","Yeat","As We Speak (feat. Drake)",140481
"2024-10-18 20:08","Yeat","LYFESTYLE (FEAT. LIL DURK)",7035
"2024-10-19 02:23","Don Toliver","NEW DROP",172338
"2024-10-19 02:25","BLP KOSHER","Deadman's chest",114964
"2024-10-19 02:28","Denzel Curry","BLACK FLAG FREESTYLE (with That Mexican OT)",207320
"2024-10-19 02:30","Yeat","SPEEDBALL",137166
"2024-10-19 05:09","Yeat","U DONT KNOW LYFE",36491
"2024-10-19 14:46","Yeat","U DONT KNOW LYFE",5358
"2024-10-19 14:48","Yeat","SPEEDBALL",137166
"2024-10-19 20:55","Yeat","U DONT KNOW LYFE",188353
"2024-10-19 20:58","Yeat","ORCHESTRATË",174994
"2024-10-19 21:01","Yeat","BË QUIET (FEAT. KODAK BLACK)",174837
"2024-10-19 21:04","Yeat","THE COSTËS",153835
"2024-10-19 21:05","Yeat","GO2WORK (FEAT. SUMMRS)",100997
"2024-10-19 21:07","Yeat","GONE 4 A MIN",77670
"2024-10-19 21:10","Yeat","FOREVER AGAIN",199732
"2024-10-19 21:13","Yeat","ON 1",184163
"2024-10-19 21:15","Yeat","FLYTROOP",127547
"2024-10-19 21:18","Yeat","ELIMINATË",179252
"2024-10-19 21:19","Yeat","LYING 5 FUN",43357
"2024-10-19 21:21","Yeat","NEW HIGH (FEAT. DON TOLIVER)",161175
"2024-10-19 21:24","Yeat","SO WHAT",144822
"2024-10-19 21:26","Yeat","LYFESTYLE (FEAT. LIL DURK)",100072
"2024-10-19 21:27","Yeat","GOD TALKIN SHHH",92717
"2024-10-19 21:29","Yeat","LYFE PARTY",132818
"2024-10-19 21:30","Yeat","FATË (BONUS)",35990
"2024-10-19 21:32","J. Cole","Stealth Mode (feat. Bas)",135213
"2024-10-19 21:32","The Kid LAROI","I THOUGHT THAT I NEEDED YOU",6039
"2024-10-19 21:34","Lil Tecca","BAD TIME",109853
"2024-10-19 21:38","Kendrick Lamar","Alright",227764
"2024-10-19 21:40","Jack Harlow","Like A Blade Of Grass",126217
"2024-10-19 21:42","Lil Uzi Vert","Aye (feat. Travis Scott)",4365
"2024-10-19 21:42","The Kid LAROI","NIGHTS LIKE THIS",3436
"2024-10-19 21:42","21 Savage","dark days",3216
"2024-10-19 21:42","Don Toliver","DONNY DARKO (FEAT. LIL UZI VERT)",116733
"2024-10-19 21:43","Metro Boomin","Trance (with Travis Scott & Young Thug)",71029
"2024-10-19 21:46","The Kid LAROI","HATRED",172386
"2024-10-19 21:48","Lil Tecca","NUMBER 2",137904
"2024-10-19 21:49","Lil Tecca","24HRS",12548
"2024-10-19 21:49","J. Cole","Crocodile Tearz",17949
"2024-10-19 21:51","Drake","Drew A Picasso",110828
"2024-10-19 21:51","Baby Keem","south africa",2507
"2024-10-19 21:51","Kendrick Lamar","Money Trees",1927
"2024-10-19 21:53","21 Savage","n.h.i.e.",3900
"2024-10-19 21:53","Kendrick Lamar","euphoria",1950
"2024-10-19 21:53","Don Toliver","Smoke (feat. HVN & SoFaygo)",139412
"2024-10-19 21:56","Travis Scott","I KNOW ?",174033
"2024-10-19 21:59","Don Toliver","ROCKSTAR GIRL",177600
"2024-10-19 22:00","Drake","Papi’s Home",79217
"2024-10-19 22:03","Kendrick Lamar","Sing About Me, I'm Dying Of Thirst",2182
"2024-10-19 22:03","Young Thug","Parade on Cleveland (feat. Drake)",2205
"2024-10-19 22:03","J. Cole","Pricey (feat. Ari Lennox, Young Dro & Gucci Mane)",1718
"2024-10-19 22:03","Young Thug","Hellcat Kenny (feat. Lil Uzi Vert)",1764
"2024-10-19 22:03","A$AP Rocky","Jukebox Joints (feat. Joe Fox & Kanye West)",2716
"2024-10-19 22:03","MF DOOM","Rhymes Like Dimes",3668
"2024-10-19 22:03","¥$","PROMOTION",152392
"2024-10-19 22:05","Jack Harlow","They Don't Love It",113292
"2024-10-19 22:07","Jack Harlow","WALK IN THE PARK",125669
"2024-10-19 22:07","Lil Uzi Vert","Red Moon",2043
"2024-10-19 22:09","Jack Harlow","Is That Ight?",55147
"2024-10-19 22:09","Don Toliver","LOVE IS A DRUG",83336
"2024-10-19 22:09","Gunna","prada dem (feat. Offset)",2763
"2024-10-19 22:10","21 Savage","letter to my brudda",1950
"2024-10-19 22:10","Baby Keem","family ties (with Kendrick Lamar)",2600
"2024-10-19 22:10","Metro Boomin","Metro Spider (with Young Thug)",1741
"2024-10-19 22:10","Kendrick Lamar","ELEMENT.",1044
"2024-10-19 22:10","Kendrick Lamar","ELEMENT.",1416
"2024-10-19 22:10","Drake","Virginia Beach",1253
"2024-10-19 22:10","Drake","Virginia Beach",2623
"2024-10-19 22:12","The Kid LAROI","STAY (with Justin Bieber)",141804
"2024-10-19 22:15","Drake","8am in Charlotte",1555
"2024-10-19 22:15","Don Toliver","No Pole",170973
